"","6","9","12","15","18","21","24","30","36","48","60","72","84","96","108","120"
"162",0.56,0.6145,0.669,0.68875,0.7085,0.72825,0.748,0.8185,0.889,0.978,1.047,1.1,1.148,1.278,1.422,1.465
"163",0.38,0.44,0.5,0.50975,0.5195,0.52925,0.539,0.5945,0.65,0.776,0.879,0.976,1.041,1.266,1.429,1.473
"164",0.465,0.5095,0.554,0.562,0.57,0.578,0.586,0.656,0.726,0.818,0.88,0.931,0.901,1.113,1.303,1.419
"165",0.2,0.2655,0.331,0.34075,0.3505,0.36025,0.37,0.423,0.476,0.595,0.685,0.789,0.802,0.99,1.118,1.177
"166",0.285,0.302,0.319,0.34,0.361,0.382,0.403,0.4615,0.52,0.634,0.746,0.827,0.875,1.048,1.214,1.303
"167",0.226,0.289,0.352,0.362,0.372,0.382,0.392,0.4425,0.493,0.605,0.711,0.782,0.818,0.973,1.174,1.295
"168",0.245,0.2745,0.304,0.33,0.356,0.382,0.408,0.4695,0.531,0.672,0.782,0.875,0.953,1.087,1.255,1.342
"169",0.215,0.2415,0.268,0.29475,0.3215,0.34825,0.375,0.44,0.505,0.684,0.825,0.942,1.062,1.203,1.339,1.422
"170",0.19,0.1855,0.181,0.22175,0.2625,0.30325,0.344,0.4205,0.497,0.686,0.838,0.97,1.141,1.299,1.426,1.496
"171",0.17,0.1805,0.191,0.22,0.249,0.278,0.307,0.372,0.437,0.58,0.723,0.833,0.948,1.103,1.24,1.362
"172",0.144,0.1705,0.197,0.2165,0.236,0.2555,0.275,0.3405,0.406,0.566,0.72,0.845,0.974,1.128,1.287,1.421
"173",0.16,0.165,0.17,0.1875,0.205,0.2225,0.24,0.2805,0.321,0.488,0.631,0.743,0.881,1.026,1.183,1.33
"174",0.15,0.1605,0.171,0.188,0.205,0.222,0.239,0.2855,0.332,0.466,0.597,0.713,0.838,0.999,1.16,1.3
"175",0.17,0.1775,0.185,0.20125,0.2175,0.23375,0.25,0.3155,0.381,0.537,0.684,0.821,0.99,1.148,1.292,1.411
"176",0.165,0.1725,0.18,0.19125,0.2025,0.21375,0.225,0.257,0.289,0.427,0.559,0.695,0.835,0.982,1.152,1.29
